molregno,canonical_smiles,assay_id_count,standard_value_mean,standard_value_std,pchembl_value_mean,pchembl_value_std,OPENADMET_SMILES,OPENADMET_INCHIKEY
2553005,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(C(F)(F)F)c4)n3)nc2)CC1,1,49400.0,,4.31,,CN1CCN(C2=CC=C(NC3=NC=C(Cl)C(NC4=CC=CC(C(F)(F)F)=C4)=N3)N=C2)CC1,JNAOGJWOQFVLOM-UHFFFAOYSA-N
2553418,COc1cc2c(cc1OC)C(=O)C(CC1(F)CCN(Cc3ccccc3F)CC1)C2,1,4770.0,,5.32,,COC1=CC2=C(C=C1OC)C(=O)C(CC1(F)CCN(CC3=CC=CC=C3F)CC1)C2,DCZOKUPYRTZAFN-UHFFFAOYSA-N
2554140,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1ccc(s1)-c1ncnc3c(C)c-2sc13,1,4610.0,,5.34,,COC1=NC=C2C=C1NS(=O)(=O)C1=CC=CC(=C1)C(=O)NCC1=CC=C(S1)C1=C3SC2=C(C)C3=NC=N1,LPJAKJUVEMSSSX-UHFFFAOYSA-N
978431,CC(C)C[C@@H](CC(=O)N[C@@H](CCCN)CC(=O)N[C@@H]1CCNC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)CC(C)C)NC(=O)[C@@H]1CNCC[C@H]1N,1,39810.7,,4.4,,CC(C)C[C@@H](CC(=O)N[C@@H](CCCN)CC(=O)N[C@@H]1CCNC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(=O)O)CC(=O)O)CC(C)C)NC(=O)[C@@H]1CNCC[C@H]1N,DCJLYHRMJFOPPT-WLLFIKOWSA-N
2554283,COc1ccc(C(C)CC(=O)O)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,1,9000.0,,5.05,,COC1=CC=C(C(C)CC(=O)O)C=C1C1=CC=C(C(F)(F)F)C=C1[C@@H]1CC[C@H]2[C@@H](C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)OC(=O)N12,UFKQNPXJDUYGBV-JGWKBQBDSA-N
2555041,CCCC[C@H](NC(=O)[C@H](C)c1c(C)[nH]c2ccc(O)cc12)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1,2500.0,,5.6,,CCCC[C@H](NC(=O)[C@H](C)C1=C(C)NC2=CC=C(O)C=C12)C1=NC(C2=CC3=CC=CC=C3N=C2OC)=CN1,CZYALTGXIQQGCT-NSYGIPOTSA-N
2550188,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccc(F)c(F)c43)C[C@@H]21,1,1900.0,,5.72,,CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=CC=C(F)C(F)=C43)C[C@@H]21,BGZOPOSMXOHSIV-AUWDFWQESA-N
1355293,CCc1c(CCCC(=O)O)cccc1-c1ccc(-c2ccc(OC(C)C)c(C#N)c2)s1,1,1584.89,,5.8,,CCC1=C(CCCC(=O)O)C=CC=C1C1=CC=C(C2=CC=C(OC(C)C)C(C#N)=C2)S1,SMPZZBONSVXGRC-UHFFFAOYSA-N
1355292,CCc1c(CCCC(=O)O)cccc1-c1cnc(-c2ccc(OC(C)C)c(C#N)c2)s1,1,3981.07,,5.4,,CCC1=C(CCCC(=O)O)C=CC=C1C1=CN=C(C2=CC=C(OC(C)C)C(C#N)=C2)S1,KCTOLUIEBKZHJD-UHFFFAOYSA-N
1355291,CCc1c(CCCC(=O)O)cccc1-c1nnc(-c2ccc(OC(C)C)c(C#N)c2)o1,1,7943.28,,5.1,,CCC1=C(CCCC(=O)O)C=CC=C1C1=NN=C(C2=CC=C(OC(C)C)C(C#N)=C2)O1,MMGPSEVTTKOBSG-UHFFFAOYSA-N
1355289,CCc1c(CCCC(=O)O)cccc1-c1nsc(-c2ccc(OC(C)C)c(C#N)c2)n1,1,5011.87,,5.3,,CCC1=C(CCCC(=O)O)C=CC=C1C1=NSC(C2=CC=C(OC(C)C)C(C#N)=C2)=N1,BEOMIFGRWSYREU-UHFFFAOYSA-N
